Crazy Safari,05-07-1991,"Action, Comedy", Cantonese,851011213,112200000,HK,47
Downfall,21-04-2005,"Drama, History, War", German,92180910,18339750,AU,78
Wolves,14-11-2014,"Horror, Action", English,94953,18000000,US,59
Next,23-08-2007,"Action, Science Fiction, Thriller", English,73591500,70000000,AU,60
Manta Manta - Zwoter Teil,30-03-2023,"Comedy, Action, Adventure", German,323787336.6,50601000,DE,33
Kidnapping Mr. Heineken,12-03-2015,"Drama, Action, Crime, Thriller, Mystery", English,2633527,3938800.2,AU,60
Convoy,27-06-1978,"Action, Comedy", English,45000000,12000000,AU,63
The Reaping,05-04-2007,Horror, English,62226214,40000000,US,57
Phineas and Ferb: The Movie: Across the 2nd Dimension,29-08-2011,"Animation, Comedy, Family, TV Movie, Adventure, Science Fiction", English,424831011.2,113000000,AU,69
Coneheads,16-09-1993,"Comedy, Science Fiction, Family", English,21274717,33000000,AU,53
Barbie in Princess Power,10-09-2017,Animation, English,355010205.6,92200000,AU,62
The Banana Splits Movie,04-09-2019,"Horror, Comedy", English,503592601.2,46600000,AU,67
Belfast,03-02-2022,Drama, English,30000000,25000000,AU,71
Australia,18-11-2008,"Adventure, Drama, Romance", English,215080810,130000000,AU,66
The Aviator,10-02-2005,Drama, English,208370892,110000000,AU,72
Lupin the Third: The Castle of Cagliostro,11-07-1995,"Family, Animation, Adventure, Comedy, Crime", Japanese,8194857,7202188,AU,75
Smokin' Aces,15-01-2007,"Action, Comedy, Crime, Thriller", English,57263440,17000000,AU,65
The Dry,01-01-2021,"Crime, Thriller, Mystery", English,17424378,21505004,AU,68
Beethoven's Big Break,26-12-2008,"Family, Comedy", English,404605095.8,124600000,US,52
Bulbbul,24-06-2020,"Horror, Fantasy", Hindi,338484508.2,56400000,SG,68
Land of the Lost,11-06-2009,"Adventure, Comedy, Science Fiction", English,69548641,100000000,AU,55
14 and Under,16-08-1973,"Comedy, Romance", German,641555930.2,49000000,DE,55
Darkness Falls,28-08-2003,"Thriller, Horror", English,47289758,7000000,AU,55
The Curse of Buckout Road,24-11-2017,Horror, English,470197771.4,60800000,CA,67
Amulet,24-07-2020,Horror, English,338365977.2,95000000,US,53
Nomadland,04-03-2021,Drama, English,38728987,5000000,AU,72
The Spectacular Now,05-12-2013,"Comedy, Drama, Romance", English,6916951,2500000,AU,66
Anon,04-05-2018,Science Fiction, English,198063983.4,20000000,US,59
Detective Knight: Redemption,09-12-2022,"Action, Thriller", English,319040588.8,38200000,US,62
Escape from L.A.,09-10-1996,"Action, Adventure, Science Fiction, Thriller", English,25426861,50000000,AU,59
More the Merrier,30-07-2021,"Comedy, Romance"," Spanish, Castilian",665608464,132000000,ES,67
Fiddler on the Roof,11-11-1971,"Drama, Romance", English,80501127,9000000,AU,77
LEGO Monkie Kid: A Hero Is Born,13-03-2021,"Animation, TV Movie, Action, Comedy, Fantasy", English,1119422067,97200000,AU,62
Blades of Glory,21-06-2007,Comedy, English,145594548,61000000,AU,61
One Piece: Episode of Luffy - Hand Island Adventure,15-12-2012,"Action, Animation, Adventure, Comedy, Drama", Japanese,233325357.6,91380000,JP,68
Cardcaptor Sakura: The Movie,21-08-1999,"Fantasy, Animation, Adventure, Action, Drama", Japanese,482909584.2,175400000,JP,77
The Social Dilemma,09-09-2020,"Documentary, Drama", English,343760949,129400000,AU,75
Rock Dog,24-02-2017,"Adventure, Animation, Comedy, Family, Music", English,24148488,60000000,US,62
Jackass: The Movie,21-10-2002,"Comedy, Documentary", English,79282312,2000000,US,63
"My Teacher, My Obsession",12-06-2018,"Drama, Thriller, TV Movie", English,338539980.8,149000000,US,51
Pitch Perfect 3,01-01-2018,"Comedy, Music", English,185736412,45000000,AU,66
"Planes, Trains and Automobiles",29-02-1988,Comedy, English,49500000,15000000,AU,72
Zambezia,07-07-2012,"Comedy, Animation, Adventure, Family", English,34454336,20000000,US,60
Rim of the World,24-05-2019,"Science Fiction, Adventure, Action, Comedy", English,714096155.4,103800000,US,60
Dreamland,13-11-2020,"Drama, Thriller", English,251792115.2,98400000,US,61
Just Say Yes,02-04-2021,"Comedy, Romance"," Dutch, Flemish",361535228,64600000,NL,64
6 Below: Miracle on the Mountain,13-10-2017,"Thriller, Drama", English,242414956.4,106000000,US,58
Young Frankenstein,28-08-1975,Comedy, English,86300489,2800000,AU,79
Ophelia,29-10-2018,"Drama, Romance, History", English,242115,12000000,AU,72
Lost Highway,27-03-1997,"Drama, Thriller, Mystery", English,3756869,15000000,AU,76
Fright Night,31-10-1985,"Comedy, Horror", English,40520649,30000000,AU,70
P.S. I Love You,15-11-2007,"Drama, Romance", English,156835339,30000000,AU,72
Blue Exorcist: The Movie,28-12-2012,"Animation, Fantasy, Mystery, Horror, Action", Japanese,462588501,128000000,JP,73
Bachelor Party,26-07-1984,Comedy, English,38435947,6000000,AU,63
A Close Shave,10-04-1996,"Family, Animation, Comedy", English,449460811.2,206800000,AU,75
Anna Karenina,13-02-2013,"Drama, Romance", English,71004627,49000000,AU,67
Magnum Force,26-12-1973,"Drama, Crime, Action", English,39768000,26730400,AU,71
Wither,09-05-2013,Horror, Swedish,427304425.6,49200000,SE,55
Upuan,03-03-2023,Romance, Tagalog,38139010,12001040,PH,20
The Elephant Man,16-01-1981,"Drama, History", English,26024614,5000000,AU,81
Honeymoon with My Mother,29-04-2022,Comedy," Spanish, Castilian",519948264.6,90544000,ES,64
George of the Jungle 2,21-10-2003,"Adventure, Comedy, Family", English,2207949.8,12000000,US,44
Heks,15-12-2020,"Horror, Drama", English,231350551,140000000,US,60
Batman: Hush,12-08-2019,"Action, Animation, Crime, Mystery", English,527876612,150200000,AU,72
Tom and Jerry's Giant Adventure,04-08-2013,"Animation, Family", English,367062648.8,146740000,US,59
Stewie Griffin: The Untold Story,25-01-2006,"Action, Adventure, Animation, Comedy", English,401345912,126300000,AU,69
"Crouching Tiger, Hidden Dragon: Sword of Destiny",23-05-2016,"Action, Adventure, Drama", English,237662040.8,20000000,AU,61
Snotty Boy,07-07-2022,Animation, German,464009434.6,84540523.8,DE,63
Hard to Kill,17-05-1990,Action, English,47410000,10000000,AU,60
Wall Street,04-01-1988,"Crime, Drama", English,43848100,16500000,AU,72
Tenebre,28-10-1982,"Horror, Mystery, Thriller", Italian,309098017.4,156000000,IT,68
The Quick and the Dead,15-06-1995,"Western, Action, Thriller", English,18552460,32000000,AU,65
Free Willy 2: The Adventure Home,19-07-1995,"Family, Adventure, Drama", English,30000000,31000000,US,59
Beyond the Reach,17-04-2015,Thriller, English,45895,8500000,US,59
Free Birds,12-02-2014,"Animation, Comedy, Family", English,110387072,55000000,AU,59
The Tuxedo,26-12-2002,"Thriller, Action, Comedy, Science Fiction", English,104429625,60000000,AU,57
Love Tactics,11-02-2022,"Romance, Comedy", Turkish,226316080.4,91200000,TR,72
Cat's Eye,12-04-1985,"Horror, Thriller", English,13100000,7000000,US,68
Disaster Movie,02-10-2008,"Comedy, Science Fiction", English,36720752,20000000,AU,33
The Last Sharknado: It's About Time,18-10-2018,"Science Fiction, Action, Adventure, Comedy, TV Movie", English,4321825.2,3000000,AU,46
Once Upon a Time: The Super Heroes,23-12-2001,"Documentary, TV Movie", French,357013023.4,64000000,FR,65
Mad God,05-12-2022,"Animation, Fantasy, Horror, Science Fiction", English,322619,250000,AU,69
The Walking Dead,24-02-1995,"Drama, War", English,526730825.6,140040000,US,68
Mirror Mirror,29-03-2012,"Adventure, Comedy, Family, Fantasy", English,173613482,85000000,AU,59
Jingle All the Way,21-11-1996,"Family, Comedy, Adventure", English,129832389,60000000,AU,60
Blood Money,31-03-2012,"Drama, Action, Thriller", Hindi,523582647,218000000,IN,61
Midnight in the Switchgrass,23-07-2021,"Crime, Mystery, Thriller, Action", English,97518,15000000,US,61
Ran,01-09-1986,"Action, Drama, History", Japanese,11859533,11500005,AU,81
Arctic Predator,20-08-2010,"Action, Science Fiction, Thriller", English,253160866.8,101000000,US,56
Turistas,01-12-2006,"Horror, Thriller", English,14321070,10000000,US,55
Moon,08-10-2009,"Science Fiction, Drama", English,10676073,5000000,AU,76
Silverado,12-12-1985,Western, English,33200000,26000000,AU,70
The Haunted Mansion,25-03-2004,"Thriller, Fantasy, Comedy, Family, Mystery", English,155750628,90000000,AU,56
The Heartbreak Kid,22-11-2007,"Comedy, Romance", English,127766650,60000000,AU,57
Funny Games,01-10-1997,"Drama, Horror, Thriller", German,8200127,15000000,US,73
Faraaz,03-02-2023,"Action, Thriller", Hindi,950627748.8,157200000,IN,48
Pixie Hollow Bake Off,17-02-2012,Animation, English,602209262.4,111000000,AU,71
Snake and Whip,23-08-1986,"Thriller, Drama", Japanese,393750045.8,81400000,JP,52
Brawl in Cell Block 99,23-11-2017,"Action, Crime, Thriller", English,79208,4000000,AU,70
Hal,26-11-2014,"Animation, Romance", Japanese,485195666.4,77300000,AU,68
Ben 10 protiv Univerzuma: Film,10-10-2020,"Animation, Action, Adventure, Science Fiction", English,807589932.6,124800000,US,77
The Whole Truth,21-10-2016,"Drama, Thriller", English,445526734.8,147400000,US,65
Another Gantz,22-04-2011,"Action, Science Fiction, Mystery", Japanese,461645888,149000000,JP,71
American Underdog,25-12-2021,Drama, English,25000000,902001.4,US,74
Nice Sister-In-Law 2,08-10-2017,Romance, Korean,492196010.4,121400000,KR,53
The Perfect Date,12-04-2019,"Romance, Comedy", English,383536021,81000000,AU,65
The Report,14-11-2019,"Thriller, Drama", English,242788,8000000,AU,70
Black Mass,17-09-2015,"Drama, Crime, History", English,98837872,53000000,AU,65
Adventures in Babysitting,24-06-2016,"TV Movie, Comedy, Family", English,82628034.6,9000000,US,74
Tokyo Godfathers,29-12-2003,"Animation, Drama, Comedy", Japanese,385152856.6,63200000,JP,79
Sherlock Gnomes,15-03-2018,"Animation, Family, Fantasy, Comedy, Adventure, Mystery", English,97459106,59000000,AU,56
Avengers: Quantum Encounter,14-07-2022,, English,812667214.2,163600000,US,50
Superhero Movie,10-04-2008,"Comedy, Action, Science Fiction", English,73026302,35000000,AU,52
Vampires Suck,26-08-2010,"Horror, Comedy", English,81424988,20000000,AU,42
Beautiful Vampire,13-07-2018,"Romance, Fantasy, Drama, Family", Korean,871192792.8,165000000,KR,71
Starstruck,14-02-2010,"Romance, Comedy, TV Movie, Music", English,891097702.4,79800000,US,70
Pig,19-08-2021,"Drama, Thriller", English,3889432,44000000,AU,67
Death Note: The Last Name,03-07-2007,"Fantasy, Thriller, Mystery", Japanese,47919757,17000000,AU,70
Wolfwalkers,11-12-2020,"Animation, Family, Adventure, Fantasy", English,3241142,11250000,AU,83
Road to Perdition,10-10-2002,"Crime, Drama, Thriller", English,183354514,80000000,AU,74
Anonymously Yours,10-12-2021,"Drama, Romance"," Spanish, Castilian",381000857.6,80000000,US,77
An Extremely Goofy Movie,29-11-2000,"Animation, Family, Comedy", English,467304249.6,100400000,AU,64
Traffik,20-04-2018,"Horror, Thriller", English,9561231,4000000,US,62
Invincible,13-09-2006,"Drama, History", English,58501127,40000000,AU,70
Night Train,13-01-2023,"Action, Thriller, Crime", English,515295729.6,117400000,US,68
Anchorman: The Legend of Ron Burgundy,21-10-2004,Comedy, English,89476265,25000000,AU,67
Young Mother 5,03-04-2020,"Drama, Romance", Korean,357494447.2,109800000,KR,51
The Seventh Sign,01-04-1988,"Horror, Drama, Thriller", English,18875011,5300000,US,61
Patriot Games,13-08-1992,"Drama, Action, Thriller, Crime", English,178100000,45000000,AU,67
Big Boobs Buster,25-04-1990,"Comedy, Action, Science Fiction", Japanese,265791981,142200000,JP,70
Mom's Friend 6,08-11-2019,Romance, Korean,38139010,15541000,KR,30
Vampire Hunter D,03-12-2004,"Animation, Fantasy, Horror", Japanese,604651607,97000000,AU,66
Between Worlds,21-12-2018,"Action, Mystery, Thriller, Science Fiction", English,496222772,97000000,US,51
Joy Ride 3,03-06-2014,"Thriller, Horror", English,344127931.8,122400000,US,55
Hora de Brilhar,29-07-2022,Comedy, Portuguese,175269998.8,264940000,BR,0
Rocketman,30-05-2019,"Music, Drama, History", English,192133784,41000000,AU,73
Maggie Simpson in Playdate with Destiny,06-03-2020,"Animation, Comedy, Family, Romance", English,347974830,151000000,US,74
Last Action Hero,16-09-1993,"Adventure, Fantasy, Action, Comedy, Family", English,137298489,85000000,AU,64
Lu-To,15-11-2013,," Spanish, Castilian",279278382.2,159000000,MX,53
Pooh's Heffalump Movie,23-06-2005,"Family, Animation, Comedy, Fantasy", English,55686944,20000000,AU,68
The Piano Teacher,11-07-2002,"Drama, Romance", French,9801375,3000000,AU,73
"Scooby-Doo! And Krypto, Too!",05-03-2023,"Animation, Family, Comedy, Mystery, Science Fiction", English,862567677.4,111300000,US,45
Driven,15-08-2001,"Action, Drama", English,54616869,72000000,AU,52
Red Dawn,10-08-1984,"Action, Thriller, War, Drama", English,48164150,65000000,US,63
The Calm Beyond,16-10-2020,"Science Fiction, Thriller", Cantonese,891543431.4,135860000,AU,77
Ayla: The Daughter of War,21-06-2018,"Drama, War, History", Turkish,60006602.2,4172781,KR,81
Malcolm & Marie,05-02-2021,"Drama, Romance", English,0,2500000,AU,71
Delicious Tutor,03-04-2020,Romance, Korean,175269998.8,181600000,KR,0
Boy Missing,19-08-2016,"Mystery, Thriller"," Spanish, Castilian",413460560.8,99600000,ES,65
Monster Hunt 2,16-02-2018,"Adventure, Comedy, Fantasy", Chinese,361682618,17624096.6,CN,68
Don't Say a Word,01-11-2001,"Thriller, Mystery", English,100020092,50000000,AU,62
John Tucker Must Die,07-09-2006,"Comedy, Romance", English,68844775,18000000,AU,62
Police Story 4: First Strike,17-04-1997,"Action, Adventure, Comedy, Crime, Drama, Thriller", Cantonese,21890845,52610000,AU,65
Hard Candy,14-01-2005,"Drama, Thriller", English,8267066,950000,US,68
Cyborg,27-07-1989,"Science Fiction, Action", English,10166459,500000,AU,56
The Ten Commandments,23-11-1923,Drama, English,85433929,13500000,US,68
The Ten Commandments,23-11-1923,Drama, English,1051907,10000000,US,68
Monster High: Scaris City of Frights,03-03-2013,"Animation, Fantasy", English,576291402,129000000,US,77
A Perfect Murder,15-10-1998,"Crime, Thriller, Drama", English,128038368,60000000,AU,65
Black Box,06-10-2020,"Horror, Science Fiction, Thriller", English,739546199.4,99000000,AU,65
Maid in Manhattan,06-03-2003,"Comedy, Drama, Romance", English,163838217,55000000,AU,61
The Intruder,03-05-2019,Thriller, English,40597401,8000000,US,61
Sydney White,17-09-2008,Comedy, English,13636339,16500000,AU,65
Little Children,06-10-2006,"Drama, Romance", English,14121177,14000000,US,71
"Duck, You Sucker",20-10-1971,Western, Italian,926156825,72900000,IT,77
Ida Red,05-11-2021,"Crime, Thriller, Drama, Action", English,98150680.4,12400000,US,62
The Medallion,15-08-2003,"Thriller, Fantasy, Action, Comedy", English,22108977,41000000,US,56
The Replacements,07-10-2000,Comedy, English,50054511,50000000,AU,66
Homejack Reverse,05-04-2017,, Japanese,545186295.4,132800000,JP,44
The Unheard,31-03-2023,"Horror, Mystery, Thriller, Drama", English,872776677.4,134300000,US,46
Bad Times at the El Royale,25-10-2018,"Thriller, Drama, Mystery, Crime", English,31178942,32000000,AU,68
Home Again,24-01-2018,"Comedy, Drama, Romance", English,37336874,15000000,AU,61
Detective Conan: The Phantom of Baker Street,20-04-2002,"Animation, Adventure, Mystery", Japanese,459843093,166000000,JP,76
The Quiet,25-08-2006,"Drama, Thriller", English,381420,900000,US,62
Our Father,11-05-2022,"Documentary, Crime", English,540133746,88000000,US,66
Inhuman Kiss,14-03-2019,"Drama, Horror, Romance", Thai,192806554.6,1200000,TH,64
18 Year Old Seungha's Easy Piece of Cake,30-07-2020,"Drama, Romance", Korean,303727772.6,120000000,KR,63
The Monkey King 2,22-01-2016,"Action, Adventure, Fantasy", Chinese,193677158,68490000,AU,58
Get Him to the Greek,17-06-2010,"Adventure, Comedy, Music", English,92994927,40000000,AU,60
Cool Runnings,03-03-1994,"Comedy, Adventure, Drama", English,155008909,14000000,AU,70
Bandidas,03-07-2007,"Action, Comedy, Western, Crime", English,19282590,35000000,AU,60
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,15-01-2013,Comedy, English,2814624.8,3000000,US,41
Dragonfly,22-02-2002,"Thriller, Fantasy", English,30317425,60000000,US,65
Gintama,14-07-2017,"Action, Adventure, Comedy, Science Fiction", Japanese,367221429,121600000,JP,69
Cold Eyes,03-07-2013,"Crime, Action, Thriller", Korean,37795598,15700948,KR,75
Stolen,14-09-2012,"Action, Crime, Thriller", English,17967746,35000000,US,54
8MM,15-04-1999,"Thriller, Crime, Mystery", English,96398826,40000000,AU,64
Escape from New York,01-10-1981,"Science Fiction, Action", English,25275289,6000000,AU,71
The One and Only Ivan,21-08-2020,"Family, Comedy, Drama", English,568193955.4,122200000,AU,75
Beautiful Sisters: Flesh Slave,18-01-1986,, Japanese,730644297.4,84700000,JP,61
Meet Dave,17-07-2008,"Comedy, Science Fiction, Adventure, Family", English,50648806,60000000,AU,53
Wonder Woman,03-03-2009,"Action, Adventure, Animation, Fantasy, Science Fiction", English,817691766,150000000,US,72
The Boondock Saints,22-01-2000,"Action, Thriller, Crime", English,411874,7000000,AU,72
Ozzy,14-10-2016,"Animation, Family"," Spanish, Castilian",124778311.2,10000000,ES,60
Dr. Dolittle 2,22-06-2001,"Comedy, Family, Romance, Fantasy", English,176101721,72000000,US,53
Poltergeist II: The Other Side,07-08-1986,"Horror, Thriller", English,40996665,19000000,AU,60
Bloodthirsty,23-04-2021,Horror, English,249577615.2,130800000,US,54
Private School,05-10-1983,"Comedy, Romance", English,641555930.2,49000000,AU,55
Good People,08-01-2015,"Thriller, Crime, Action", English,1857574,6440000,DK,55
Judas and the Black Messiah,11-03-2021,"Drama, History", English,7053949,26000000,AU,74
My Emptiness and I,28-01-2022,Drama," Spanish, Castilian",244880940,300000,ES,66
Paths of Glory,26-04-1958,"Drama, War", English,69530233,935000,AU,83
Monster High: Ghouls Rule,09-10-2012,"Animation, Family", English,494358731.6,98140000,US,68
The Little Witch,01-02-2018,"Family, Comedy, Drama", German,555154354,89800000,DE,69
Heathers,19-04-1990,"Comedy, Crime", English,1108462,3000000,AU,73
The Car: Road to Revenge,08-01-2019,"Action, Horror, Thriller, Science Fiction", English,391456082.6,129000000,US,66
JJ+E,08-09-2021,"Romance, Drama", Swedish,530578237.6,74600000,US,56
Allied,23-11-2016,"Action, Drama, War, Romance, Thriller", English,119266661,106000000,AU,68
Drumline,12-02-2004,"Drama, Romance, Comedy, Music", English,56398875,20000000,AU,69
The Sky Is Everywhere,11-02-2022,"Drama, Romance, Music", English,727702572.4,116000000,US,57
Little Monsters,12-09-1990,"Adventure, Fantasy, Comedy, Family", English,793775,7000000,AU,58
The Pagemaster,23-11-1994,"Family, Fantasy, Science Fiction, Animation", English,13670688,27000000,US,64
Begin Again,08-06-2014,"Comedy, Music, Romance, Drama", English,67731796,8000000,AU,73
Jacob's Ladder,23-05-1991,"Drama, Mystery, Horror", English,26118851,25000000,AU,74
Blue Story,05-05-2020,"Crime, Drama, Romance", English,5750000,1600000,US,73
The Marriage of Maria Braun,23-03-1979,Drama, German,653988016.4,67800000,DE,74
Good Water Boarding House 2,17-01-2019,Romance, Korean,38157314,201940000,KR,10
Safe House,09-02-2012,"Action, Thriller", English,207884401,85000000,AU,64
Honey,08-01-2004,"Music, Drama, Romance", English,62646763,18000000,AU,63
The Blob,12-01-1989,"Horror, Science Fiction", English,8247943,19000000,AU,67
Nosferatu,25-10-2013,"Fantasy, Horror", German,19054,46153454.6,GB,77
It Comes at Night,06-07-2017,"Drama, Horror, Mystery", English,19720203,5000000,AU,58
Valentine's Day,11-02-2010,"Comedy, Romance", English,217569328,52000000,AU,59
Marvel Studios Assembled: The Making of She-Hulk: Attorney at Law,03-11-2022,Documentary, English,414551647.4,90100000,US,71
What Happens in Vegas,08-05-2008,"Comedy, Romance", English,219375562,35000000,AU,61
The Adjustment Bureau,03-03-2011,"Science Fiction, Thriller, Romance", English,126931325,50200000,AU,67
The Tale of Despereaux,04-09-2014,"Adventure, Animation, Family", English,90482317,60000000,AU,60
Dr. Strange,06-09-1978,"TV Movie, Action, Adventure, Fantasy, Science Fiction", English,525397575.6,128400000,US,62
Summertime,19-08-2015,"Comedy, Drama, Romance", French,541292565.8,120580000,FR,67
Dead Man Walking,28-02-1996,Drama, English,83088295,11000000,AU,74
Masterminds,29-11-2016,"Action, Comedy, Crime", English,30850666,25000000,AU,57
My Friend's Sister 2,10-08-2018,Romance, Korean,38157314,201940000,KR,10
Roujin Z,14-09-1991,"Animation, Drama, Science Fiction", Japanese,683521420.2,51000000,JP,64
The Book of Henry,29-11-2017,"Drama, Crime, Thriller", English,4797845,10000000,AU,75
The Dyatlov Pass Incident,23-08-2013,"Thriller, Mystery", English,5217347,8500000,AU,59
We Bought a Zoo,08-12-2011,"Drama, Comedy, Family", English,118729073,50000000,AU,68
Batman: Gotham Knight,03-07-2008,"Science Fiction, Animation, Action, Crime, Thriller", English,263990102.2,3500000,AU,67
Dancing on Glass,08-04-2022,Drama," Spanish, Castilian",408974526,110800000,US,62
Switch,04-01-2023,"Comedy, Drama, Fantasy", Korean,602668824.8,136000000,KR,63
Bill & Ted Face the Music,10-09-2020,"Comedy, Science Fiction, Adventure", English,6255630,25000000,AU,59
Midori,02-05-1992,"Animation, Drama, Horror, Romance", Japanese,1056000135,115200000,JP,64
The Last King of Scotland,01-02-2007,Drama, English,49155371,6000000,AU,74
The NeverEnding Story III,29-06-1995,"Fantasy, Family", English,9540108,17000000,AU,45
Dead Calm,25-05-1989,"Thriller, Horror", English,7825000,10400000,AU,66
At Eternity's Gate,20-12-2018,Drama, English,406434252.2,95000000,AU,69
Colossal,13-04-2017,"Drama, Fantasy, Science Fiction", English,3029287,7840689,AU,63
Highlander III: The Sorcerer,15-12-1994,"Fantasy, Action", English,36800000,26000000,AU,47
The Hitcher,17-01-1986,"Horror, Action, Thriller", English,5844868,6000000,US,70
News of the World,28-01-2021,"Drama, Western, Adventure, Action", English,12668325,38000000,AU,70
Tremors 4: The Legend Begins,02-01-2004,"Action, Comedy, Horror, Western", English,36660353.6,5000000,US,56
Kiss the Girls,06-11-1997,"Thriller, Crime, Mystery, Drama", English,60527873,27000000,AU,65
Lost Bullet,19-06-2020,"Action, Thriller, Crime", French,424413057.8,139800000,FR,66
Welcome to the Jungle,27-04-2013,Comedy, English,7057999.2,3500000,US,51
Dangerous Lies,30-04-2020,Thriller, English,431611098,87400000,US,64
The Invention of Lying,26-11-2009,"Comedy, Fantasy, Romance", English,32714818,18500000,AU,62
Sniper,10-03-1993,"Action, Drama, Thriller", English,18994653,11900000,AU,61
The Lodge,01-05-2020,"Drama, Horror, Thriller", English,2679585,9146840.6,AU,61
Official Secrets,21-11-2019,"Thriller, History, Drama", English,691553993.8,134200000,AU,72
Stuck in Love,05-07-2013,"Drama, Comedy", English,81071,765001.4,US,74
The Sleeping Dictionary,18-02-2003,"Drama, Romance", English,290912102,105200000,US,66
Married Women: Husband Change,23-01-2020,Romance, Korean,947468745.8,135200000,KR,47
Nice Sister-In-Law 3,07-06-2018,Romance, Korean,556720975,90000000,KR,63
Full Speed,11-11-2016,"Family, Comedy, Action", French,7268779,18462000.2,FR,60
Naruto 20th Anniversary - Road of Naruto,02-10-2022,"Animation, Action", Japanese,765868107,130000000,JP,80
"To Wong Foo, Thanks for Everything! Julie Newmar",07-09-1995,Comedy, English,47774193,3005792,US,73
Serve the People,23-02-2022,Romance, Korean,242891346.8,107200000,KR,62
The Mauritanian,24-03-2021,"Drama, Thriller", English,778605895.4,124000000,AU,74
The World's End,01-08-2013,"Comedy, Action, Science Fiction", English,47124638,20000000,AU,68
Armero,04-01-2017,," Spanish, Castilian",474079016.4,62100000,US,77
Sator,21-02-2020,Horror, English,130023,3601100,AU,51
John and the Hole,06-08-2021,"Drama, Thriller", English,25386,2128009.2,US,57
Erotic Ghost Story,01-01-1993,Drama, Cantonese,175269998.8,174600000,HK,0
There Will Be Blood,04-02-2008,Drama, English,77208672,25000000,AU,81
Next Gen,07-09-2018,"Animation, Action, Adventure, Comedy, Family, Science Fiction", English,283819551.8,22000000,AU,70
Desperately Seeking Susan,29-03-1985,"Comedy, Crime", English,27400000,5000000,US,61
Death Warrant,21-02-1991,"Action, Crime, Thriller", English,16853487,4000000,AU,62
The Only Living Boy in New York,12-10-2017,Drama, English,2550321,36345000,AU,64
32 Malasana Street,17-01-2020,"Drama, Horror"," Spanish, Castilian",390348447.8,71554097.6,ES,65
My Hero Academia: World Heroes' Mission – Take-off,16-02-2022,Animation, Japanese,752740099,104000000,JP,78
LEGO Marvel Super Heroes: Avengers Reassembled!,16-11-2015,"Family, Animation", English,668859534,99800000,US,66
Tall Girl 2,11-02-2022,"Comedy, Romance", English,50433646,24393503,US,58
Monsters,25-11-2010,"Drama, Thriller, Science Fiction", English,5639730,500000,AU,62
12 Feet Deep,20-06-2017,"Thriller, Horror", English,6158,5342000,US,56
The Graduate,22-08-1968,"Comedy, Drama, Romance", English,104945305,3000000,AU,77
Three Kings,03-05-2000,"Action, Comedy, War", English,107752036,48000000,AU,66
Penguin Bloom,21-01-2021,Drama, English,369861963.8,100000000,AU,71
Kids,28-07-1995,"Drama, Crime", English,20412216,1500000,US,69
Ronin,04-02-1999,"Action, Thriller, Crime", English,70692101,55000000,AU,69
Never Say Never Again,15-12-1983,"Adventure, Action, Thriller", English,160000000,36000000,AU,61
"Eleven Days, Eleven Nights",27-03-1987,"Drama, Romance", Italian,947468745.8,129200000,IT,47
New Initial D the Movie - Legend 1: Awakening,24-08-2014,"Animation, Action", Japanese,1101791048,227600000,JP,82
The Cave,24-11-2005,"Action, Adventure, Horror, Thriller", English,27147991,30000000,AU,53
Cradle 2 the Grave,27-03-2003,"Action, Crime, Drama", English,56434942,25000000,AU,61
22-Jul,10-10-2018,"History, Drama, Thriller, Crime", English,278331290.6,20000000,AU,71
A Werewolf Boy,31-10-2012,"Romance, Fantasy", Korean,719378536,112640000,KR,77
Tom and Jerry: The Lost Dragon,27-07-2014,"Family, Animation, Comedy", English,217542135.6,115000000,US,57
Every Which Way but Loose,30-12-1978,"Action, Comedy, Adventure, Romance, Drama", English,85196485,5000000,AU,62
Paper Towns,16-07-2015,"Mystery, Drama, Romance", English,85450484,12000000,AU,61
Hands of Stone,26-08-2016,Drama, English,5031975,20000000,US,63
Asterix & Obelix Take on Caesar,07-08-2006,"Family, Adventure, Comedy, Fantasy", French,1644060,1881932.4,AU,60
Northmen: A Viking Saga,26-04-2015,"Adventure, Action, Drama", English,3005082,2640017.8,AU,54
The Banker,20-03-2020,Drama, English,2990000,11000000,AU,76
Burning,17-05-2018,"Mystery, Drama, Thriller", Korean,6591038,7280000,KR,74
Tetris: From Russia with Love,04-09-2004,Documentary, English,542233172.2,38600000,GB,65
Joy Ride 2: Dead Ahead,07-10-2008,"Crime, Thriller, Horror", English,48763622.8,5000000,US,55
Fireflies in the North,01-09-1984,Drama, Japanese,293773121,132600000,JP,54
You Were Never Really Here,24-08-2018,"Thriller, Drama, Crime", English,10891281,40517129,AU,66
Mickey's Twice Upon a Christmas,09-11-2004,"Animation, Family", English,166946230.6,10000000,US,70
The Goldfinch,26-09-2019,Drama, English,9429910,40000000,AU,72
Beverly Hills Cop III,16-06-1994,"Action, Comedy, Crime", English,119180938,50000000,AU,59
The Amityville Harvest,20-10-2020,Horror, English,321770184.6,146500000,US,61
Escape from Planet Earth,28-03-2013,"Animation, Comedy, Adventure, Family, Science Fiction", English,74597643,40000000,AU,57
Capone,01-09-2020,"Crime, Drama", English,858281,20600000,AU,50
Doraemon: Nobita's Treasure Island,03-03-2018,Animation, Japanese,757565646.4,72000000,JP,70
